,action_object_ratio
1429,16.839024390243903
1430,16.26923076923077
1431,11.099163179916317
1432,16.401639344262296
1433,17.59591836734694
1434,13.07128205128205
1435,16.195121951219512
1436,14.378846153846155
1437,17.865384615384617
1438,23.44698795180723
1439,17.605882352941176
1440,16.463963963963963
1441,14.634166666666667
1442,16.839583333333334
1443,15.20759493670886
1444,12.826315789473684
1445,21.22
1446,16.72112676056338
1447,26.41951219512195
1448,16.48904109589041
1449,18.87
1450,23.1725
1451,16.990697674418605
1452,16.951041666666665
1453,16.817948717948717
1454,16.557471264367816
1455,13.465034965034965
1456,11.435454545454546
1457,11.839664804469274
1458,13.150877192982456
1459,11.842361111111112
1460,15.174444444444445
1461,11.75294117647059
1462,16.985869565217392
1463,10.524336283185841
1464,13.469014084507043
1465,15.486363636363636
1466,13.204545454545455
1467,12.903875968992248
1468,13.722727272727273
1469,14.569318181818181
1470,16.554545454545455
1471,16.1
1472,17.844578313253013
1473,13.181286549707602
1474,17.20277777777778
1475,11.125471698113207
1476,18.088571428571427
1477,10.824242424242424
1478,17.976470588235294
1479,18.905882352941177
1480,17.876315789473683
1481,18.302857142857142
1482,15.661379310344827
1483,19.86875
1484,18.903333333333332
1485,30.880392156862744
1486,14.250632911392405
1487,13.723611111111111
1488,21.70958904109589
1489,20.27121212121212
1490,13.898039215686275
1491,14.723484848484848
1492,11.27445652173913
1493,18.39
1494,21.788888888888888
1495,16.7010101010101
1496,11.1125
1497,8.110869565217392
1498,14.805479452054794
1499,18.4625
1500,17.82972972972973
1501,15.759459459459459
1502,12.657142857142857
1503,18.74516129032258
1504,19.94
1505,10.911242603550296
1506,12.573584905660377
1507,10.819230769230769
1508,16.941772151898736
1509,16.43456790123457
1510,12.755080213903744
1511,12.846268656716418
1512,13.016546762589929
1513,11.343010752688173
1514,12.739622641509435
1515,19.761904761904763
1516,14.46875
1517,15.123170731707317
1518,10.237988826815643
1519,21.04736842105263
1520,14.293617021276596
1521,12.846153846153847
1522,16.3775
1523,10.39145728643216
1524,16.52179487179487
1525,13.572727272727272
1526,13.881521739130434
1527,15.2
1528,15.72809917355372
1529,15.147727272727273
1530,11.763636363636364
1531,17.063953488372093
1532,18.210843373493976
1533,15.535714285714286
1534,18.640625
1535,16.195555555555554
1536,15.832231404958678
1537,11.460714285714285
1538,18.11081081081081
1539,15.53305785123967
1540,22.7625
1541,18.533333333333335
1542,24.821739130434782
1543,21.1
1544,11.705333333333334
1545,17.614
1546,12.165895953757225
1547,18.110714285714284
1548,13.222448979591837
1549,25.191891891891892
1550,16.09911504424779
1551,19.749152542372883
1552,14.317021276595744
1553,23.711764705882352
1554,19.03435114503817
1555,20.482608695652175
1556,15.569117647058823
1557,16.036363636363635
1558,19.32702702702703
1559,21.05
1560,16.604109589041094
1561,14.715555555555556
1562,14.755445544554455
1563,11.838333333333333
1564,17.095774647887325
1565,14.373728813559323
1566,12.775294117647059
1567,20.55
1568,13.137391304347826
1569,18.898823529411764
1570,3.7025974025974024
1571,17.522222222222222
1572,17.59277108433735
1573,16.192561983471073
1574,15.447297297297297
1575,11.593513513513514
1576,17.3009900990099
1577,13.544660194174757
1578,16.12537313432836
1579,12.34074074074074
1580,12.395652173913044
1581,15.705660377358491
1582,13.3
1583,16.35275590551181
1584,15.495412844036696
1585,15.5625
1586,12.866666666666667
1587,14.6875
1588,15.5
1589,13.852459016393443
1590,11.688990825688073
1591,22.160714285714285
1592,18.558333333333334
1593,16.039669421487602
1594,16.5625
1595,20.326666666666668
1596,18.313333333333333
1597,13.80566037735849
1598,11.788148148148148
1599,13.692
1600,11.183116883116883
1601,14.403614457831326
1602,16.70263157894737
1603,15.215
1604,15.242342342342342
1605,19.921951219512195
1606,15.274590163934427
1607,15.132173913043479
1608,13.88125
1609,14.180672268907562
1610,10.165217391304347
1611,17.55
1612,17.736
1613,17.041304347826088
1614,18.85681818181818
1615,23.222727272727273
1616,20.554285714285715
1617,17.908823529411766
1618,13.209876543209877
1619,16.717424242424244
1620,19.348484848484848
1621,11.508597285067873
1622,20.045714285714286
1623,14.71782945736434
1624,17.840476190476192
1625,19.789411764705882
1626,16.673809523809524
1627,21.124137931034483
1628,14.478
1629,16.225806451612904
1630,12.74705882352941
1631,16.364102564102563
1632,12.516363636363636
1633,15.347008547008548
1634,14.68125
1635,14.562237762237762
1636,10.115217391304348
1637,17.057446808510637
1638,19.634615384615383
1639,18.350649350649352
1640,16.613636363636363
1641,18.325
1642,17.864285714285714
1643,10.639506172839507
1644,16.924242424242426
1645,17.60487804878049
1646,18.120833333333334
1647,13.21864406779661
1648,23.386885245901638
1649,15.933644859813084
1650,15.615789473684211
1651,22.15897435897436
1652,16.767567567567568
1653,24.7
1654,18.332203389830507
1655,11.70357142857143
1656,18.378947368421052
1657,18.495689655172413
1658,9.426984126984127
1659,15.205
1660,12.713333333333333
1661,11.817567567567568
1662,20.725842696629215
1663,7.644761904761904
1664,13.592063492063492
1665,16.13
1666,16.388372093023257
1667,10.434745762711865
1668,20.601612903225806
1669,20.553488372093025
1670,14.075609756097561
1671,16.813157894736843
1672,15.976859504132232
1673,16.523809523809526
1674,21.225
1675,17.38421052631579
1676,14.35725806451613
1677,11.885581395348837
1678,12.253333333333334
1679,18.71015625
1680,15.129133858267716
1681,15.984313725490196
1682,18.00754716981132
1683,9.151079136690647
1684,14.072413793103449
1685,18.144117647058824
1686,13.024528301886793
1687,18.418367346938776
1688,17.85333333333333
1689,14.914285714285715
1690,17.69782608695652
1691,11.42579185520362
1692,17.27125
1693,18.502083333333335
1694,16.797709923664122
1695,17.216666666666665
1696,14.50090909090909
1697,17.983064516129033
1698,16.771428571428572
1699,15.040476190476191
1700,14.526530612244898
1701,21.58440366972477
1702,15.1046875
1703,16.946969696969695
1704,19.548958333333335
1705,17.013461538461538
1706,17.38679245283019
1707,17.88909090909091
1708,14.482786885245902
1709,12.809565217391304
1710,15.235294117647058
1711,12.735
1712,16.52173913043478
1713,19.944
1714,12.204137931034483
1715,19.06703296703297
1716,14.619811320754717
1717,12.0925
1718,14.076086956521738
1719,14.620833333333334
1720,17.064705882352943
1721,17.54642857142857
1722,15.135294117647058
1723,15.722340425531915
1724,20.280434782608694
1725,14.323404255319149
1726,17.37123287671233
1727,17.126470588235293
1728,17.645454545454545
1729,15.9
1730,16.536363636363635
1731,16.161538461538463
1732,10.22375
1733,11.788571428571428
1734,24.82794117647059
1735,18.048484848484847
1736,14.207317073170731
1737,15.865765765765765
1738,12.17764705882353
1739,16.76
1740,16.138356164383563
1741,18.117948717948718
1742,12.358695652173912
1743,9.122105263157895
1744,14.579629629629629
1745,14.28595041322314
1746,12.383544303797468
1747,14.268589743589743
1748,14.913821138211382
1749,18.397222222222222
1750,17.854054054054053
1751,19.940277777777776
1752,17.163333333333334
1753,16.73937007874016
1754,17.185
1755,15.288461538461538
1756,14.9075
1757,17.688793103448276
1758,19.075
1759,16.850537634408603
1760,11.543349753694581
1761,21.29642857142857
1762,15.564285714285715
1763,14.499253731343284
1764,7.328272251308901
1765,14.968518518518518
1766,18.13170731707317
1767,18.863636363636363
1768,14.026315789473685
1769,11.269642857142857
1770,15.06532258064516
1771,15.36986301369863
1772,9.750326797385622
1773,17.677777777777777
1774,13.527536231884058
1775,15.506153846153847
1776,9.935570469798657
1777,9.891275167785235
1778,14.367934782608696
1779,16.489473684210527
1780,18.817910447761193
1781,35.536
1782,7.876875
1783,20.48709677419355
1784,14.43779527559055
1785,19.88050847457627
1786,15.702325581395348
1787,23.564
1788,23.4825
1789,16.318
1790,16.358241758241757
1791,15.255737704918033
1792,21.796666666666667
1793,23.61208791208791
1794,16.104
1795,23.741935483870968
1796,17.47553191489362
1797,24.812
1798,14.119101123595506
1799,28.70952380952381
1800,18.398837209302325
1801,15.536585365853659
1802,15.20979020979021
1803,19.667961165048542
1804,16.909375
1805,19.641379310344828
1806,11.505263157894737
1807,10.283417085427136
1808,13.498305084745763
1809,17.874358974358973
1810,15.25979381443299
1811,10.83206106870229
1812,19.579166666666666
1813,18.31153846153846
1814,15.435227272727273
1815,12.957142857142857
1816,18.471666666666668
1817,11.6328125
1818,19.44153846153846
1819,17.058333333333334
1820,15.421951219512195
1821,18.166666666666668
1822,16.65535714285714
1823,18.546875
1824,9.403030303030302
1825,17.494949494949495
1826,12.446938775510205
1827,20.551785714285714
1828,14.783606557377048
1829,18.2725
1830,19.635555555555555
1831,16.10967741935484
1832,3.1289473684210525
1833,9.686111111111112
1834,16.524074074074075
1835,20.2
1836,15.248571428571429
1837,11.234389140271492
1838,20.48125
1839,17.67948717948718
1840,19.533333333333335
1841,11.786138613861386
1842,12.418897637795276
1843,9.815584415584416
1844,15.757272727272728
1845,14.719047619047618
1846,14.815044247787611
1847,14.982300884955752
1848,12.793333333333333
1849,9.386363636363637
1850,12.859183673469389
1851,13.67007299270073
1852,10.336470588235294
1853,21.636666666666667
1854,23.6125
1855,22.607407407407408
1856,15.746511627906976
1857,22.317021276595746
1858,19.810294117647057
1859,24.544
1860,15.087037037037037
1861,14.204444444444444
1862,12.373684210526315
1863,19.17027027027027
1864,21.884615384615383
1865,13.283783783783784
1866,16.87627118644068
1867,12.705109489051095
1868,18.403030303030302
1869,18.23488372093023
1870,11.266515837104073
1871,21.046666666666667
1872,43.913333333333334
1873,19.663636363636364
1874,24.442028985507246
1875,12.061240310077519
1876,21.005769230769232
1877,42.54814814814815
1878,14.728260869565217
1879,19.666666666666668
1880,22.785714285714285
1881,16.835074626865673
1882,10.746268656716419
1883,15.103508771929825
1884,20.797727272727272
1885,14.611029411764706
1886,15.478378378378379
1887,11.960752688172043
1888,9.492592592592592
1889,18.064761904761905
1890,21.478125
1891,16.73421052631579
1892,14.544554455445544
1893,20.2875
1894,16.73661971830986
1895,13.733333333333333
1896,15.62962962962963
1897,11.211904761904762
1898,17.72833333333333
1899,15.253061224489796
1900,18.367708333333333
1901,19.535227272727273
1902,3.6023809523809525
1903,14.982456140350877
1904,17.891176470588235
1905,14.662765957446808
1906,12.853968253968254
1907,17.177118644067797
1908,18.88170731707317
1909,10.264824120603015
1910,13.515151515151516
1911,12.438461538461539
1912,18.738372093023255
1913,21.0225
1914,18.778260869565216
1915,16.251807228915663
1916,16.921739130434784
1917,18.421875
1918,16.221176470588237
1919,16.115686274509805
1920,18.765625
1921,19.86235294117647
1922,17.486206896551725
1923,14.102666666666666
1924,8.670243902439024
1925,16.524242424242424
1926,10.667768595041322
1927,12.833566433566434
1928,16.238235294117647
1929,19.648780487804878
1930,8.793333333333333
1931,19.525
1932,23.71212121212121
1933,18.58
1934,15.509302325581395
1935,14.761739130434783
1936,12.400813008130081
1937,18.924324324324324
1938,14.829411764705883
1939,10.62310924369748
1940,14.687394957983193
1941,18.464835164835165
1942,10.24561403508772
1943,14.865546218487395
1944,23.853703703703705
1945,18.15909090909091
1946,16.112380952380953
1947,19.05945945945946
1948,16.32941176470588
1949,13.012345679012345
1950,10.390604026845638
1951,10.851648351648352
1952,19.64375
1953,13.132352941176471
1954,8.14074074074074
1955,16.93103448275862
1956,13.846808510638297
1957,16.460975609756098
1958,18.332758620689656
1959,19.18285714285714
1960,17.208333333333332
1961,11.637209302325582
1962,14.7336
1963,15.597727272727273
1964,7.001379310344827
1965,16.12
1966,16.146153846153847
1967,11.064516129032258
1968,15.971428571428572
1969,20.026666666666667
1970,23.3855421686747
1971,17.07264150943396
1972,15.572413793103449
1973,16.982291666666665
1974,17.033333333333335
1975,11.847368421052632
1976,21.543589743589745
1977,11.213432835820896
1978,20.85531914893617
1979,17.195049504950497
1980,17.33888888888889
1981,8.277272727272727
1982,18.6875
1983,12.85909090909091
1984,34.375
1985,10.601212121212122
1986,12.628571428571428
1987,9.569154228855721
1988,8.158695652173913
1989,18.772727272727273
1990,18.3925
1991,17.604494382022473
1992,12.324299065420561
1993,15.441379310344828
1994,19.479411764705883
1995,12.60873015873016
1996,21.341666666666665
1997,13.733333333333333
1998,14.337662337662337
1999,19.083185840707966
2000,6.754477611940299
2001,14.417796610169491
2002,18.977777777777778
2003,15.567832167832167
2004,26.76086956521739
2005,10.038364779874215
2006,16.0
2007,16.514457831325302
2008,11.027102803738318
2009,8.833170731707318
2010,35.56470588235294
2011,14.906703910614524
2012,16.96842105263158
2013,16.678125
2014,13.827102803738319
2015,17.80982142857143
2016,16.877611940298507
2017,20.258024691358024
2018,15.45392156862745
2019,14.982291666666667
2020,53.92727272727273
2021,18.064705882352943
2022,18.306593406593407
2023,16.697619047619046
2024,16.264462809917354
2025,16.308163265306124
2026,19.626315789473683
2027,18.294117647058822
2028,12.760317460317461
2029,13.434920634920635
2030,16.04
2031,13.515277777777778
2032,12.970588235294118
2033,9.874666666666666
2034,20.46
2035,13.50353982300885
2036,11.27948717948718
2037,15.59578947368421
2038,48.99444444444445
2039,18.446875
2040,9.686802030456853
2041,13.763819095477388
2042,17.273983739837398
2043,17.274285714285714
2044,12.464285714285714
2045,16.592307692307692
2046,15.703076923076923
2047,25.878260869565217
2048,11.628571428571428
2049,19.306818181818183
2050,17.0225
2051,17.303125
2052,8.9
2053,44.225
2054,16.923015873015874
2055,12.308333333333334
2056,18.614285714285714
2057,14.252586206896552
2058,19.25
2059,17.20740740740741
2060,15.513223140495867
2061,12.481443298969072
2062,17.45
2063,16.512931034482758
2064,11.939306358381502
2065,9.111650485436893
2066,29.147727272727273
2067,25.552777777777777
2068,11.694852941176471
2069,23.486792452830187
2070,12.850331125827815
2071,15.213483146067416
2072,7.537037037037037
2073,14.722764227642276
2074,12.86144578313253
2075,17.911458333333332
2076,14.170731707317072
2077,18.07777777777778
2078,17.65595238095238
2079,17.339583333333334
2080,14.795901639344262
2081,8.37155172413793
2082,18.005660377358492
2083,19.25
2084,15.61111111111111
2085,21.12727272727273
2086,16.84424778761062
